0.9064160980	every day
0.8835623135	every week
0.8688500344	three times
0.8674881367	get to
0.8668407995	go boating
0.8612427672	a lot of
0.8410592869	t shirt
0.8241327597	take photos
0.8217013056	next to
0.8164152372	turn right
0.7971745799	the sentences in order
0.7938697882	go straight
0.7930335137	ben
0.7918432540	australia
0.7872432540	canada
0.7789538069	go skating
0.7784654762	china
0.7700094482	look at
0.7636099206	unit
0.7591142715	front of
0.7584160534	across from
0.7570386724	check
0.7527144300	angel
0.7458128964	@ read again and write
0.7392106421	ding
0.7392106421	joy's
0.7392106421	yaoyao
0.7392106421	john
0.7392106421	lily
0.7392106421	mark
0.7392106421	dear
0.7392106421	david
0.7392106421	finally
0.7256392496	shop
0.7225723592	the usa
0.7199528722	so many
0.7182883424	turn left
0.7177764430	read
0.7164440115	subway
0.7141616522	thailand
0.7141616522	london
0.7141616522	cindy
0.7141616522	yulin
0.7119311332	good to know
0.7083215861	then listen and check
0.7078816739	sanya
0.7069061328	great
0.7061974026	caves
0.7061974026	jigsaw
0.7026974026	iam
0.7015296031	the uk
0.6968542495	@ self assessment
0.6877970058	street
0.6835152237	lele
0.6835152237	mike
0.6835152237	hangzhou
0.6835152237	binbin
0.6835152237	edward
0.6835152237	spot
0.6835152237	dunhuang
0.6830376263	today
0.6825362193	alan
0.6825362193	space
0.6825362193	pp
0.6825362193	po
0.6806357736	go there
0.6769226692	doing jigsaw puzzles
0.6753391775	usa
0.6726818903	bob
0.6726818903	pm
0.6708953102	ta
0.6708953102	ay
0.6676868991	@ put
0.6675337624	@ look
0.6672687229	listen
0.6661231983	@ listen
0.6658411977	disneyland
0.6629748557	bs
0.6622860029	beijing
0.6613675467	want to
0.6610745310	mary
0.6589003063	good at
0.6565290765	tom
0.6482348980	@ p
0.6466337302	club
0.6451102313	@ let's read
0.6448867469	fill in
0.6431963203	lucky
0.6396422813	the second crossroads
0.6366364358	walking
0.6366364358	central
0.6366364358	mum
0.6312042877	go to
0.6300699472	often do
0.6296094373	and help
0.6275766656	@ let's sing
0.6265669553	ol
0.6265669553	ne
0.6254991285	please help
0.6243704185	museum
0.6237091348	@ read aloud
0.6217923882	then
0.6217558367	making models
0.6172532828	put
0.6161614358	girl
0.6161338745	sports
0.6161338745	crossroads
0.6147068182	gp
0.6138497475	centre
0.6138497475	sea
