0.7916754526	australian
0.7871213789	australia
0.7814587859	al
0.7766782209	pacific
0.7764650404	gladys
0.7741854094	chinese
0.7703497317	liu
0.7621981441	china
0.7615683852	zac
0.7604749630	europe
0.7585346695	claire
0.7535161768	africa
0.7521105815	vocabulary
0.7472234736	create
0.7404351391	complete
0.7364177724	english
0.7260234068	appendices
0.7187048826	larry
0.7125912365	tune
0.7125912365	reach
0.7125912365	grand
0.7125912365	devices
0.7125912365	hope
0.7125912365	letter
0.7118109038	sydney
0.7067921119	village
0.7048206733	cv
0.7022901589	decide
0.6937578474	write
0.6931147886	tasmanian
0.6931147886	tombes
0.6931147886	ghana
0.6921100861	dived
0.6921100861	workers
0.6921100861	essential
0.6921100861	oil
0.6921100861	stop
0.6921100861	organisation
0.6921100861	body
0.6921100861	eye
0.6884490832	foundation
0.6866182613	present
0.6835896518	zheng
0.6835896518	asian
0.6835896518	tombe
0.6835896518	india
0.6835896518	bondi
0.6835896518	australias
0.6835896518	aborigines
0.6835896518	gladwell
0.6835896518	assessing
0.6832846232	true
0.6832846232	thing
0.6831392634	check
0.6809394885	tony
0.6807954453	susan
0.6798390023	journey
0.6791334064	news
0.6756343248	grass
0.6756343248	begin
0.6756343248	football
0.6734119606	camp
0.6734119606	fruit
0.6733665534	league
0.6733665534	government
0.6725368985	position
0.6718851181	xu
0.6718851181	jessie
0.6710579179	dreams
0.6696081426	partner
0.6696002559	john
0.6696002559	jiaolong
0.6696002559	jo
0.6677025924	listening
0.6672862785	interesting
0.6670014162	large
0.6646928545	community
0.6637390295	group
0.6623701505	opinions
0.6621416733	short
0.6596662056	trade
0.6596662056	medical
0.6596662056	bounce
0.6596662056	writer
0.6587714166	university
0.6579194716	story
0.6574701505	kiwi
0.6557983818	country
0.6544504065	report
0.6543966950	personality
0.6540533912	imagine
0.6538825075	ericsson
0.6538825075	seb
0.6538825075	mateusz
0.6538825075	hangzhou
0.6538825075	olivia
0.6538825075	budapest
0.6538825075	congo
0.6538825075	ceylon
0.6538825075	marco
0.6538825075	thailand
0.6538825075	british
0.6538825075	hugo
0.6538825075	grammar
0.6538825075	eiffel
0.6538092662	phrases
0.6533116676	city
0.6521734621	word
0.6519437252	bird
0.6517154523	meet
0.6509637216	big
0.6498431961	end
